symbol,date,open,close,low,high
CSCO,2020-11-17,41.92,42.54,41.61,42.355
CSCO,2020-11-18,41.9,41.88,41.255,42.24
CSCO,2020-11-19,41.0,41.32,40.765,41.375
CSCO,2020-11-20,41.05,41.17,40.92,41.4
CSCO,2020-11-23,41.03,40.97,40.87,41.8
CSCO,2020-11-24,42.14,41.64,41.87,42.715
CSCO,2020-11-25,42.78,42.61,42.2,42.83
CSCO,2020-11-27,42.855,42.5,42.64,42.99
CSCO,2020-11-30,42.44,42.7,42.39,43.05
CSCO,2020-12-01,43.01,43.02,43.01,44.075
CSCO,2020-12-02,43.39,43.54,43.35,43.965
CSCO,2020-12-03,43.78,43.89,43.59,44.14
CSCO,2020-12-04,43.89,44.11,43.89,44.52
CSCO,2020-12-07,44.2868,44.38,43.9,44.495
CSCO,2020-12-08,44.2055,44.35,43.92,44.53
CSCO,2020-12-09,44.47,44.37,44.36,44.83
CSCO,2020-12-10,44.54,44.69,44.11,44.605
CSCO,2020-12-11,43.94,44.32,43.705,44.33
CSCO,2020-12-14,44.27,44.32,44.15,44.92
CSCO,2020-12-15,44.39,44.24,44.13,44.8
CSCO,2020-12-16,44.695,44.72,44.52,45.145
CSCO,2020-12-17,44.91,44.72,44.595,44.93
CSCO,2020-12-18,44.9,44.82,44.77,45.57
CSCO,2020-12-21,44.47,45.44,44.05,44.955
CSCO,2020-12-22,44.44,44.88,44.44,45.08
CSCO,2020-12-23,44.65,44.69,44.35,44.81
CSCO,2020-12-24,44.45,44.375,44.21,44.605
CSCO,2020-12-28,44.93,44.54,44.71,45.35
CSCO,2020-12-29,44.97,44.92,44.515,45.245
CSCO,2020-12-30,44.74,44.64,44.435,45.06
CSCO,2020-12-31,44.38,44.48,44.155,44.84
CSCO,2021-01-04,44.31,44.386507220217,43.35,44.58
CSCO,2021-01-05,43.68,43.96,43.375,44.07
CSCO,2021-01-06,44.13,43.98,43.25,44.88
CSCO,2021-01-07,44.2,44.4,44.03,45.105
CSCO,2021-01-08,44.48,44.96,44.25,45.42
CSCO,2021-01-11,45.15,45.06,44.81,45.96
CSCO,2021-01-12,45.3,45.36,44.95,45.925
CSCO,2021-01-13,45.29,45.79,45.18,45.97
CSCO,2021-01-14,44.87,45.36,44.62,45.605
CSCO,2021-01-15,44.96,45.15,44.82,45.655
CSCO,2021-01-19,45.33,45.43,44.765,45.73
CSCO,2021-01-20,45.33,45.19,45.14,45.5
CSCO,2021-01-21,45.2,45.34,44.71,45.245
CSCO,2021-01-22,44.75,45.11,44.22,44.89
CSCO,2021-01-25,45.04,44.77,44.71,45.175
CSCO,2021-01-26,44.885,45.03,44.7,45.36
CSCO,2021-01-27,45.24,45.26,44.81,46.46
CSCO,2021-01-28,45.9137,45.7,45.11,46.27
CSCO,2021-01-29,44.85,45.34,44.48,45.37
CSCO,2021-02-01,44.92,44.58,44.66,45.625
CSCO,2021-02-02,45.52,45.4,45.4,45.94
CSCO,2021-02-03,45.75,45.83,45.535,46.16
CSCO,2021-02-04,45.87,45.77,45.64,47.32
CSCO,2021-02-05,47.57,47.25,47.48,48.345
CSCO,2021-02-08,48.56,48.08,48.56,49.34
CSCO,2021-02-09,48.766,48.94,48.41,48.94
CSCO,2021-02-10,46.15,48.5,45.83,47.41
CSCO,2021-02-11,47.349,47.24,47.16,47.91
CSCO,2021-02-12,47.425,47.58,46.91,47.69
CSCO,2021-02-16,47.26,47.29,46.4,47.4
CSCO,2021-02-17,46.315,46.51,45.865,46.44
CSCO,2021-02-18,46.39,46.25,45.69,46.4
CSCO,2021-02-19,46.54,46.34,45.575,46.61
CSCO,2021-02-22,45.29,45.68,44.82,45.68
CSCO,2021-02-23,45.26,45.43,45.1,45.78
CSCO,2021-02-24,45.24,45.51,45.035,45.8
CSCO,2021-02-25,45.585,45.74,45.24,46.24
CSCO,2021-02-26,45.58,45.52,44.76,46.21
CSCO,2021-03-01,45.22,44.87,45.16,46.225
CSCO,2021-03-02,45.56,45.92,45.17,46.07
CSCO,2021-03-03,44.505,45.515,44.27,45.56
CSCO,2021-03-04,47.275,45.13,44.145,47.865
CSCO,2021-03-05,45.52,44.56,44.74,48.4
CSCO,2021-03-08,47.9,46.25,45.295,48.4
CSCO,2021-03-09,48.39,47.51,45.695,48.515
CSCO,2021-03-10,48.795,47.89,47.61,48.875
CSCO,2021-03-11,48.74,48.885,47.9,49.075
CSCO,2021-03-12,49.18,48.995,48.47,49.305
CSCO,2021-03-15,48.9,48.82,48.185,49.44
CSCO,2021-03-16,49.405,49.41,49.185,49.755
CSCO,2021-03-17,49.57,49.67,49.23,49.6
CSCO,2021-03-18,48.845,49.42,48.58,49.57
CSCO,2021-03-19,50.17,48.8,48.32,50.6
CSCO,2021-03-22,48.935,48.98,48.935,50.63
CSCO,2021-03-23,49.83,50.3,49.215,50.67
CSCO,2021-03-24,49.94,50.01,49.33,50.455
CSCO,2021-03-25,50.62,49.65,50.285,51.48
CSCO,2021-03-26,52.39,50.51,50.3,52.925
CSCO,2021-03-29,51.725,52.57,51.33,52.935
CSCO,2021-03-30,50.575,50.345,50.285,52.02
CSCO,2021-03-31,52.345,52.695,50.29,52.92
CSCO,2021-04-01,52.2,51.71,51.175,52.73
CSCO,2021-04-05,51.955,51.98,51.36,52.92
CSCO,2021-04-06,51.78,52.41,51.39,52.4
CSCO,2021-04-07,51.7,52.025,51.57,52.16
CSCO,2021-04-08,51.84,51.77,51.445,52.16
CSCO,2021-04-09,52.065,51.91,51.47,52.16
CSCO,2021-04-12,51.515,52.09,51.135,52.14
CSCO,2021-04-13,52.04,51.57,51.22,52.1
CSCO,2021-04-14,51.46,51.66,51.135,52.06
CSCO,2021-04-15,51.515,51.37,51.355,51.935
CSCO,2021-04-16,52.775,51.64,52.15,53.185
CSCO,2021-04-19,51.845,52.8,51.715,52.97
CSCO,2021-04-20,52.875,52.85,51.54,53.105
CSCO,2021-04-21,51.975,51.79,51.385,52.835
CSCO,2021-04-22,52.515,51.93,51.385,52.545
CSCO,2021-04-23,51.575,51.5,51.16,52.13
CSCO,2021-04-26,51.485,51.91,51.37,51.82
CSCO,2021-04-27,51.255,51.64,50.92,51.7
CSCO,2021-04-28,50.875,51.37,50.4,51.77
CSCO,2021-04-29,51.485,51.11,50.57,51.665
CSCO,2021-04-30,51.21,51.46,50.4,51.415
CSCO,2021-05-03,51.39,50.91,50.81,51.545
CSCO,2021-05-04,51.09,51.17,50.28,51.255
CSCO,2021-05-05,53.415,50.71,50.675,53.575
CSCO,2021-05-06,51.07,51.13,50.28,53.65
CSCO,2021-05-07,53.98,52.44,50.415,54.105
CSCO,2021-05-10,51.24,53.43,51.24,54.14
CSCO,2021-05-11,51.7,53.16,51.535,53.4
CSCO,2021-05-12,52.775,52.83,51.46,52.945
CSCO,2021-05-13,52.59,51.6,51.54,53.225
CSCO,2021-05-14,52.885,52.49,52.345,53.225
CSCO,2021-05-17,52.21,52.9,52.21,53.16
CSCO,2021-05-18,52.335,52.94,52.255,53.345
CSCO,2021-05-19,52.465,52.93,48.9,52.98
CSCO,2021-05-20,53.01,52.47,49.54,53.16
CSCO,2021-05-21,52.92,52.85,52.23,53.775
CSCO,2021-05-24,50.79,52.43,50.62,53.775
CSCO,2021-05-25,53.375,53.39,53.14,53.56
CSCO,2021-05-26,53.5,53.31,52.82,53.63
CSCO,2021-05-27,52.985,52.91,52.575,53.34
CSCO,2021-05-28,52.775,52.92,52.59,53.22
CSCO,2021-06-01,53.215,52.9,52.42,53.31
CSCO,2021-06-02,52.675,52.62,52.43,53.56
CSCO,2021-06-03,53.13,52.96,52.42,53.56
CSCO,2021-06-04,53.835,53.33,53.32,54.17
CSCO,2021-06-07,54.075,54.07,53.78,54.44
CSCO,2021-06-08,53.69,53.92,53.575,54.41
CSCO,2021-06-09,54.41,54.13,53.89,55.04
CSCO,2021-06-10,54.1,54.02,54.0,55.08
CSCO,2021-06-11,55.21,55.03,54.54,55.34
CSCO,2021-06-14,54.46,54.77,53.51,54.8
CSCO,2021-06-15,53.675,54.17,53.135,54.31
CSCO,2021-06-16,52.335,53.79,51.87,53.92
CSCO,2021-06-17,54.15,53.47,52.0,54.31
CSCO,2021-06-18,52.485,53.13,51.87,53.895
CSCO,2021-06-21,53.39,52.07,52.24,53.545
CSCO,2021-06-22,52.93,53.18,52.735,53.37
CSCO,2021-06-23,53.085,53.26,52.585,53.36
CSCO,2021-06-24,53.22,52.76,52.615,53.315
CSCO,2021-06-25,53.165,52.78,52.65,53.3
CSCO,2021-06-28,52.99,53.06,52.615,53.3
CSCO,2021-06-29,53.05,52.96,52.76,53.185
CSCO,2021-06-30,52.855,52.91,52.61,53.065
CVX,2020-05-29,90.19,90.87,89.26,91.89
CVX,2020-06-01,90.94,91.7,90.11,93.85
CVX,2020-06-02,93.685,92.79,93.66,95.2
CVX,2020-06-04,96.78,97.18,95.16,96.89
CVX,2020-06-05,99.08,96.28,99.05,102.05
CVX,2020-06-08,102.63,100.81,100.87,103.59
CVX,2020-06-09,100.7,103.24,99.83,102.93
CVX,2020-06-11,91.845,91.67,89.12,93.845
CVX,2020-06-12,88.57,91.25,88.36,93.61
CVX,2020-06-15,89.09,92.39,88.21,95.445
CVX,2020-06-16,94.99,91.23,91.08,95.58
CVX,2020-06-17,93.83,94.03,91.5,94.0
CVX,2020-06-18,91.0,91.54,90.1,93.23
CVX,2020-06-19,94.41,91.94,90.55,94.49
CVX,2020-06-22,90.32,90.63,89.59,91.69
CVX,2020-06-23,92.5,91.59,91.175,93.09
CVX,2020-06-24,89.99,91.44,86.86,90.13
CVX,2020-06-25,87.31,87.64,87.16,89.51
CVX,2020-06-26,88.78,89.21,86.18,88.8299
CVX,2020-06-29,86.91,86.46,86.6,88.5717
CVX,2020-06-30,86.6,87.67,86.36,89.99
CVX,2020-07-01,89.28,89.23,87.55,90.77
CVX,2020-07-02,89.37,87.62,88.1601,90.36
CVX,2020-07-06,89.5,88.31,87.82,90.25
CVX,2020-07-07,87.82,88.57,86.15,88.08
CVX,2020-07-08,86.39,86.31,85.89,87.8
CVX,2020-07-09,85.97,86.35,82.69,86.32
CVX,2020-07-10,82.5,82.74,82.5,85.42
CVX,2020-07-13,86.04,85.23,84.81,86.93
CVX,2020-07-14,85.39,85.4,85.02,88.6
CVX,2020-07-15,90.18,88.35,88.21,90.19
CVX,2020-07-16,88.44,88.89,87.35,89.48
CVX,2020-07-17,88.41,88.36,86.91,89.11
CVX,2020-07-20,86.83,87.19,84.8,87.49
CVX,2020-07-21,86.47,85.27,86.36,91.72
CVX,2020-07-22,89.95,91.39,88.9,91.25
CVX,2020-07-23,90.5,91.04,90.02,91.38
CVX,2020-07-24,91.48,91.01,89.98,92.74
CVX,2020-07-27,89.76,90.13,88.8,91.09
CVX,2020-07-28,90.47,91.04,88.77,91.17
CVX,2020-07-29,89.48,89.11,88.5776,90.08
CVX,2020-07-30,88.43,90.07,85.7,88.495
CVX,2020-07-31,83.25,86.27,81.51,84.1
CVX,2020-08-03,83.98,83.94,83.8,85.14
CVX,2020-08-04,84.48,84.81,84.2808,86.72
CVX,2020-08-05,88.14,86.49,86.405,88.43
CVX,2020-08-06,86.4299,87.2,86.1,87.9
CVX,2020-08-07,86.88,87.47,85.74,87.11
CVX,2020-08-10,87.94,86.8,87.6,89.76
CVX,2020-08-11,91.95,89.73,89.17,93.01
CVX,2020-08-12,90.8,89.62,89.45,91.66
CVX,2020-08-13,89.87,90.72,89.7623,91.28
CVX,2020-08-14,89.0,89.82,88.85,90.59
CVX,2020-08-17,90.35,90.35,89.72,91.58
CVX,2020-08-18,88.97,89.453161268556,87.32,89.37
CVX,2020-08-19,87.3,87.63,86.2,87.9
CVX,2020-08-20,85.42,86.39,84.73,86.89
CVX,2020-08-21,84.67,84.81,83.51,85.09
CVX,2020-08-24,85.6,85.08,84.89,87.34
CVX,2020-08-25,88.01,87.2,85.76,88.04
CVX,2020-08-26,85.71,86.13,84.66,85.84
CVX,2020-08-27,85.16,84.78,83.97,85.63
CVX,2020-08-28,85.05,84.91,84.32,85.73
CVX,2020-08-31,85.83,85.63,83.87,85.9
CVX,2020-09-01,83.26,83.93,82.45,83.63
CVX,2020-09-02,83.06,83.08,82.7,83.96
CVX,2020-09-03,83.05,83.19,81.71,84.49
CVX,2020-09-04,82.46,82.28,80.9,83.635
CVX,2020-09-08,80.5,81.93,78.04,80.58
CVX,2020-09-09,79.97,78.97,79.68,81.07
CVX,2020-09-10,80.63,80.03,78.05,80.89
CVX,2020-09-11,78.24,78.15,77.065,78.69
CVX,2020-09-14,77.48,77.69,76.9199,77.98
CVX,2020-09-15,77.56,77.29,75.96,78.48
CVX,2020-09-16,76.35,76.35,75.96,79.48
CVX,2020-09-17,77.53,78.56,76.37,78.85
CVX,2020-09-18,77.88,78.79,77.5,79.15
CVX,2020-09-21,76.24,78.21,74.68,76.6522
CVX,2020-09-22,76.15,76.3,75.35,77.53
CVX,2020-09-23,75.59,75.53,71.85,75.91
CVX,2020-09-24,71.25,71.95,70.5,73.03
CVX,2020-09-25,71.01,71.8,70.77,72.48
CVX,2020-09-28,73.64,71.83,73.15,74.76
CVX,2020-09-29,74.0,73.93,71.11,74.14
CVX,2020-09-30,72.25,71.9,71.61,72.89
CVX,2020-10-01,71.51,72.0,70.03,71.88
CVX,2020-10-02,68.92,70.42,68.82,71.67
CVX,2020-10-05,71.52,71.19,70.71,72.73
CVX,2020-10-06,73.84,72.7,72.245,74.32
CVX,2020-10-07,72.17,72.3,71.56,73.92
CVX,2020-10-08,74.39,73.78,73.99,75.55
CVX,2020-10-09,75.86,75.22,73.98,76.09
CVX,2020-10-12,73.63,74.0,73.2,74.955
CVX,2020-10-13,74.74,74.51,72.78,74.74
CVX,2020-10-14,73.28,73.4,72.91,74.432
CVX,2020-10-15,71.815,72.95,71.39,73.72
CVX,2020-10-16,73.52,73.51,72.27,74.03
CVX,2020-10-19,71.85,71.73,71.03,73.345
CVX,2020-10-20,71.05,70.895,70.745,72.26
CVX,2020-10-21,71.13,71.68,70.73,72.805
CVX,2020-10-22,70.88,70.87,70.565,73.49
CVX,2020-10-23,73.93,73.4,69.555,74.365
CVX,2020-10-26,71.73,72.57,69.52,72.755
CVX,2020-10-27,70.42,70.94,66.32,72.59
CVX,2020-10-28,71.7,70.85,66.32,71.83
CVX,2020-10-29,66.13,66.88,65.16,69.14
CVX,2020-10-30,69.9,68.8,68.08,70.11
CVX,2020-11-02,70.7,69.5,69.4,73.08
CVX,2020-11-03,73.16,72.15,71.05,73.3
CVX,2020-11-04,70.78,71.74,69.89,73.595
CVX,2020-11-05,71.895,71.77,71.76,72.975
CVX,2020-11-06,72.5,72.14,70.83,73.27
CVX,2020-11-09,80.0,71.15,78.26,84.27
CVX,2020-11-10,81.14,79.4,79.7063,83.15
CVX,2020-11-11,84.1,83.07,81.79,84.49
CVX,2020-11-12,80.98,82.46,79.905,82.24
CVX,2020-11-13,81.15,80.67,81.03,83.3482
CVX,2020-11-16,86.24,83.03,85.54,89.18
CVX,2020-11-17,86.4,87.660799275444,84.83,87.53
CVX,2020-11-18,87.37,87.04,84.25,87.9
CVX,2020-11-19,83.545,84.28,83.06,85.965
CVX,2020-11-20,85.72,85.73,84.88,86.31
CVX,2020-11-23,87.45,85.79,86.76,91.58
CVX,2020-11-24,93.39,91.03,93.0,95.82
CVX,2020-11-25,94.68,95.62,92.14,94.68
CVX,2020-11-27,91.33,92.14,90.535,92.59
CVX,2020-11-30,90.01,91.31,86.9,90.85
CVX,2020-12-01,89.28,87.18,87.07,89.71
CVX,2020-12-02,87.26,87.45,87.1003,91.31
CVX,2020-12-03,90.58,89.87,89.07,91.11
CVX,2020-12-04,91.22,89.8,90.92,93.45
CVX,2020-12-07,91.82,93.28,89.88,92.69
CVX,2020-12-08,90.34,90.76,90.14,92.4623
CVX,2020-12-09,92.2,91.54,89.37,93.02
CVX,2020-12-10,91.55,90.44,90.7756,94.56
CVX,2020-12-11,92.525,93.35,91.03,93.28
CVX,2020-12-14,93.4,92.45,89.24,93.93
CVX,2020-12-15,89.42,89.44,88.77,90.48
CVX,2020-12-16,89.2,89.37,87.85,89.57
CVX,2020-12-17,89.54,88.69,87.55,89.59
CVX,2020-12-18,87.98,88.41,86.26,88.71
CVX,2020-12-21,84.35,87.19,83.49,86.835
CVX,2020-12-22,85.44,86.09,84.3,85.99
CVX,2020-12-23,85.0,84.36,84.81,86.66
CVX,2020-12-24,85.93,85.69,84.81,86.07
CVX,2020-12-28,85.61,85.33,84.62,86.63
CVX,2020-12-29,85.26,84.9,84.05,85.7234
CVX,2020-12-30,84.61,84.61,84.54,86.575
CVX,2020-12-31,84.9,85.33,83.9601,85.33
CVX,2021-01-04,85.15,84.45,83.89,85.96
CVX,2021-01-05,85.49,84.71,84.81,89.22
CVX,2021-01-06,89.0,87.0,87.82,90.78
CVX,2021-01-07,90.39,89.8,89.26,90.83
CVX,2021-01-08,92.08,90.22,90.45,92.43
CVX,2021-01-11,89.12,91.08,88.57,92.1
CVX,2021-01-12,92.66,91.6,91.71,93.93
CVX,2021-01-13,93.2,93.34,91.94,93.52
CVX,2021-01-14,93.94,93.25,93.71,96.315
CVX,2021-01-15,94.22,95.49,91.71,94.36
CVX,2021-01-19,93.5,92.09,93.29,95.03
CVX,2021-01-20,95.0,94.51,94.3002,95.56
CVX,2021-01-21,93.855,95.38,91.22,94.66
CVX,2021-01-22,90.4,92.01,89.83,92.03
CVX,2021-01-25,90.62,91.73,89.33,91.0271
CVX,2021-01-26,92.2,90.9,89.27,92.91
CVX,2021-01-27,87.53,89.36,86.745,90.35
CVX,2021-01-28,88.67,88.2,88.25,90.15
CVX,2021-01-29,86.83,89.02,84.915,87.65
CVX,2021-02-01,85.99,85.2,84.57,87.3
CVX,2021-02-02,88.01,86.41,86.53,88.37
CVX,2021-02-03,87.05,87.06,86.89,89.39
CVX,2021-02-04,89.51,88.96,87.945,89.65
CVX,2021-02-05,89.94,89.0,88.64,90.47
CVX,2021-02-08,90.29,89.26,90.01,92.04
CVX,2021-02-09,91.1,91.48,89.81,91.27
CVX,2021-02-10,91.38,90.96,90.6,92.59
CVX,2021-02-11,92.37,92.52,90.08,92.44
CVX,2021-02-12,91.53,92.02,91.35,92.73
CVX,2021-02-16,93.05,91.285548612582,92.61,93.86
CVX,2021-02-17,95.42,93.13,94.2,96.98
CVX,2021-02-18,95.75,95.92,94.3,96.15
CVX,2021-02-19,95.13,95.0,94.65,96.38
CVX,2021-02-22,96.99,95.8,95.9,99.64
CVX,2021-02-23,99.97,98.39,96.8,100.16
CVX,2021-02-24,100.33,99.63,99.81,104.045
CVX,2021-02-25,104.9,103.31,99.67,104.96
CVX,2021-02-26,100.3,102.35,97.61,103.72
CVX,2021-03-01,102.46,100.0,97.73,103.845
CVX,2021-03-02,104.89,102.05,101.73,105.755
CVX,2021-03-03,104.85,102.44,103.13,107.57
CVX,2021-03-04,102.045,103.59,101.73,107.57
CVX,2021-03-05,109.96,104.5,106.165,110.425
CVX,2021-03-08,108.2,109.0,108.09,110.695
CVX,2021-03-09,106.91,109.75,106.165,110.695
CVX,2021-03-10,111.495,109.5,109.22,112.545
CVX,2021-03-11,111.795,111.5,110.715,112.085
CVX,2021-03-12,110.17,110.21,108.945,112.67
CVX,2021-03-15,111.53,111.56,108.89,112.0
CVX,2021-03-16,108.45,110.25,107.08,108.98
CVX,2021-03-17,107.53,107.64,106.9,108.175
CVX,2021-03-18,103.885,108.03,102.96,107.83
CVX,2021-03-19,102.78,104.12,102.725,104.89
CVX,2021-03-22,103.5,103.38,101.58,104.51
CVX,2021-03-23,103.775,102.54,100.27,107.23
CVX,2021-03-24,102.99,101.97,102.42,105.77
CVX,2021-03-25,106.58,104.7,102.065,106.18
CVX,2021-03-26,106.31,105.07,105.36,107.525
CVX,2021-03-29,104.875,107.48,104.775,107.155
CVX,2021-03-30,102.74,104.03,102.29,106.21
CVX,2021-03-31,105.55,105.93,103.61,106.85
CVX,2021-04-01,105.96,104.79,104.165,106.84
CVX,2021-04-05,104.665,105.75,103.5,106.79
CVX,2021-04-06,105.4,104.51,103.485,105.71
CVX,2021-04-07,103.085,103.58,102.82,104.565
CVX,2021-04-08,103.145,104.19,102.09,103.21
CVX,2021-04-09,102.51,103.02,101.52,103.68
CVX,2021-04-12,104.35,102.92,101.52,105.33
CVX,2021-04-13,103.145,101.78,101.29,104.59
CVX,2021-04-14,103.85,102.24,102.545,105.33
CVX,2021-04-15,101.555,104.27,101.53,104.6
CVX,2021-04-16,102.985,103.42,102.435,104.36
CVX,2021-04-19,102.58,102.96,101.115,103.795
CVX,2021-04-20,103.59,103.26,100.515,104.055
CVX,2021-04-21,101.8,101.33,100.14,103.14
CVX,2021-04-22,102.83,102.73,100.615,103.2
CVX,2021-04-23,101.1,100.95,100.76,102.175
CVX,2021-04-26,101.47,101.55,101.3,102.665
CVX,2021-04-27,105.2,101.52,101.51,105.685
CVX,2021-04-28,103.745,102.7,103.375,107.045
CVX,2021-04-29,101.7,105.22,101.51,107.65
CVX,2021-04-30,104.225,106.9,101.57,105.725
CVX,2021-05-03,106.47,103.07,103.26,107.505
CVX,2021-05-04,108.72,105.53,104.875,109.035
CVX,2021-05-05,109.47,106.11,106.85,109.825
CVX,2021-05-06,106.07,108.96,105.065,110.665
CVX,2021-05-07,112.745,109.02,105.875,112.89
CVX,2021-05-10,108.36,110.02,107.48,113.08
CVX,2021-05-11,107.04,109.57,106.21,109.585
CVX,2021-05-12,107.02,106.7,106.685,110.155
CVX,2021-05-13,109.18,107.37,105.43,109.82
CVX,2021-05-14,109.775,106.68,106.74,110.6
CVX,2021-05-17,107.02,109.47,105.43,110.87
CVX,2021-05-18,102.92,110.81,102.815,109.54
CVX,2021-05-19,103.16,106.18,101.97,104.38
CVX,2021-05-20,104.25,103.2,101.99,105.05
CVX,2021-05-21,104.695,103.56,103.66,108.9
CVX,2021-05-24,103.16,104.12,102.07,105.835
CVX,2021-05-25,104.15,105.6,103.31,105.62
CVX,2021-05-26,104.465,103.87,103.655,105.835
CVX,2021-05-27,103.98,104.12,102.575,104.86
CVX,2021-05-28,107.4,103.01,102.95,108.45
CVX,2021-06-01,104.595,103.79,102.79,108.555
CVX,2021-06-02,107.2,106.65,102.74,108.555
CVX,2021-06-03,106.325,108.08,105.955,108.085
CVX,2021-06-04,107.715,107.59,107.21,108.635
CVX,2021-06-07,108.49,108.45,107.57,108.98
CVX,2021-06-08,108.49,107.75,106.3,109.34
CVX,2021-06-09,109.61,108.73,107.275,110.16
CVX,2021-06-10,107.5,107.78,106.3,110.25
CVX,2021-06-11,108.84,108.41,107.86,108.955
CVX,2021-06-14,108.42,107.91,106.84,108.95
CVX,2021-06-15,109.63,107.97,108.415,110.48
CVX,2021-06-16,104.4,110.3,104.305,110.51
CVX,2021-06-17,108.58,109.67,103.175,110.45
CVX,2021-06-18,104.45,107.07,103.175,110.02
CVX,2021-06-21,109.81,103.03,103.66,109.945
CVX,2021-06-22,106.74,106.05,104.3,106.975
CVX,2021-06-23,107.08,106.4,106.285,108.12
CVX,2021-06-24,105.27,106.27,104.49,108.045
CVX,2021-06-25,106.56,107.14,103.665,108.045
CVX,2021-06-28,106.62,107.3,103.665,107.77
CVX,2021-06-29,104.61,103.99,103.61,104.955
CVX,2021-06-30,104.19,103.76,103.73,104.865
DIS,2020-05-29,116.19,116.75,114.12,117.75
DIS,2020-06-01,117.26,117.3,116.93,119.6498
DIS,2020-06-02,119.01,118.77,117.965,119.81
DIS,2020-06-04,121.95,122.18,121.85,124.5
DIS,2020-06-05,126.31,123.69,124.28,127.82
DIS,2020-06-08,125.1,124.82,123.94,127.44
DIS,2020-06-09,125.63,127.28,123.51,125.79
DIS,2020-06-11,115.08,115.53,112.99,117.93
DIS,2020-06-12,117.36,117.325,112.025,117.575
DIS,2020-06-15,112.08,115.49,111.71,121.35
DIS,2020-06-16,121.24,117.08,114.47,121.5
DIS,2020-06-17,118.64,118.44,117.14,119.23
DIS,2020-06-18,116.88,117.65,115.93,118.53
DIS,2020-06-19,119.98,118.37,114.35,120.12
DIS,2020-06-22,114.19,114.35,113.11,116.1925
DIS,2020-06-23,116.96,115.92,115.97,117.45
DIS,2020-06-24,115.85,116.59,110.03,116.0
DIS,2020-06-25,108.99,112.07,108.5,111.51
DIS,2020-06-26,110.95,111.36,108.0221,111.2
DIS,2020-06-29,109.0,109.1,108.1001,111.57
DIS,2020-06-30,111.5,111.52,109.93,112.05
DIS,2020-07-01,112.82,111.51,112.29,115.6
DIS,2020-07-02,115.0,113.01,112.0,115.1
DIS,2020-07-06,113.83,112.18,112.9,114.53
DIS,2020-07-07,113.63,114.43,112.61,115.08
DIS,2020-07-08,113.48,113.63,112.81,117.13
DIS,2020-07-09,116.51,116.66,115.38,117.85
DIS,2020-07-10,116.83,116.81,116.21,119.44
DIS,2020-07-13,119.94,119.34,115.89,120.13
DIS,2020-07-14,115.23,116.22,114.54,119.08
DIS,2020-07-15,121.63,118.66,119.7,122.225
DIS,2020-07-16,117.72,120.9,117.6,119.99
DIS,2020-07-17,118.9,119.43,117.06,119.56
DIS,2020-07-20,118.05,118.65,116.82,118.485
DIS,2020-07-21,118.05,117.79,117.66,120.39
DIS,2020-07-22,118.19,118.62,117.93,119.3
DIS,2020-07-23,118.86,119.03,117.005,119.35
DIS,2020-07-24,115.7,118.12,115.53,118.21
DIS,2020-07-27,117.2,117.61,115.6842,117.42
DIS,2020-07-28,115.46,116.31,114.68,116.84
DIS,2020-07-29,116.22,116.18,115.11,116.71
DIS,2020-07-30,114.91,115.61,113.37,116.29
DIS,2020-07-31,115.22,115.66,114.12,117.05
DIS,2020-08-03,116.17,116.94,115.35,117.12
DIS,2020-08-04,115.96,116.35,113.5,123.1
DIS,2020-08-05,123.37,117.29,123.28,130.31
DIS,2020-08-06,126.96,127.61,125.61,131.63
DIS,2020-08-07,130.22,130.82,128.66,131.94
DIS,2020-08-10,129.75,129.93,128.49,131.32
DIS,2020-08-11,130.53,128.79,130.0,132.76
DIS,2020-08-12,130.67,130.49,130.49,133.0
DIS,2020-08-13,130.64,131.79,130.45,132.35
DIS,2020-08-14,130.01,130.96,129.74,131.08
DIS,2020-08-17,130.1,130.53,128.54,130.1371
DIS,2020-08-18,129.44,129.37,128.36,129.59
DIS,2020-08-19,129.25,128.92,127.43,130.2166
DIS,2020-08-20,126.8,127.77,126.53,128.45
DIS,2020-08-21,127.72,128.12,127.23,128.31
DIS,2020-08-24,128.15,127.44,127.93,130.88
DIS,2020-08-25,130.83,130.69,129.31,131.09
DIS,2020-08-26,130.0,129.79,129.52,132.6
DIS,2020-08-27,133.0,132.18,132.82,136.36
DIS,2020-08-28,134.5,133.73,133.5801,136.8
DIS,2020-08-31,135.25,135.54,131.25,135.54
DIS,2020-09-01,131.92,131.87,130.89,133.61
DIS,2020-09-02,133.63,133.55,133.264,135.92
DIS,2020-09-03,135.24,135.39,132.02,137.2374
DIS,2020-09-04,133.75,133.24,129.42,134.88
DIS,2020-09-08,131.99,131.99,130.86,137.14
DIS,2020-09-09,134.28,134.2,132.26,135.55
DIS,2020-09-10,133.58,133.36,132.74,136.75
DIS,2020-09-11,133.74,133.22,131.09,133.74
DIS,2020-09-14,132.53,131.75,130.904,132.93
DIS,2020-09-15,131.46,131.25,131.005,132.54
DIS,2020-09-16,132.17,131.24,131.4,133.62
DIS,2020-09-17,130.55,132.09,128.6,131.77
DIS,2020-09-18,129.5,130.22,128.1201,130.79
DIS,2020-09-21,125.98,128.63,123.59,126.8858
DIS,2020-09-22,125.26,125.41,124.7,127.47
DIS,2020-09-23,127.07,127.21,122.901,127.3
DIS,2020-09-24,121.93,123.28,120.78,123.8
DIS,2020-09-25,121.36,122.49,120.98,124.19
